,,,2.4220E-3,120.0000E-3,,,,,2.4220E-3,10.0000E-3,
,,,2.4240E-3,120.0000E-3,,,,,2.4240E-3,8.000000E-3,
,,,2.4260E-3,79.999998E-3,,,,,2.4260E-3,6.00000E-3,
,,,2.4280E-3,40.00000E-3,,,,,2.4280E-3,6.00000E-3,
,,,2.4300E-3,0.0,,,,,2.4300E-3,2.0000E-3,
,,,2.4320E-3,-40.00000E-3,,,,,2.4320E-3,0.0,
,,,2.4340E-3,-79.999998E-3,,,,,2.4340E-3,0.0,
,,,2.4360E-3,-120.0000E-3,,,,,2.4360E-3,0.0,
,,,2.4380E-3,-120.0000E-3,,,,,2.4380E-3,-34.00000E-3,
,,,2.4400E-3,-160.00000E-3,,,,,2.4400E-3,-6.00000E-3,
,,,2.4420E-3,-199.99999E-3,,,,,2.4420E-3,-8.000000E-3,
,,,2.4440E-3,-239.99999E-3,,,,,2.4440E-3,-10.0000E-3,
,,,2.4460E-3,-239.99999E-3,,,,,2.4460E-3,-10.0000E-3,
,,,2.4480E-3,-319.99999E-3,,,,,2.4480E-3,-14.0000E-3,
,,,2.4500E-3,-319.99999E-3,,,,,2.4500E-3,-16.0000E-3,
,,,2.4520E-3,-359.99998E-3,,,,,2.4520E-3,-16.0000E-3,
,,,2.4540E-3,-399.99998E-3,,,,,2.4540E-3,-18.0000E-3,
,,,2.4560E-3,-399.99998E-3,,,,,2.4560E-3,-20.0000E-3,
,,,2.4580E-3,-439.999998E-3,,,,,2.4580E-3,-22.00000E-3,
,,,2.4600E-3,-479.999989E-3,,,,,2.4600E-3,-24.00000E-3,
,,,2.4620E-3,-519.999981E-3,,,,,2.4620E-3,-24.00000E-3,
,,,2.4640E-3,-519.999981E-3,,,,,2.4640E-3,-26.00000E-3,
,,,2.4660E-3,-560.000002E-3,,,,,2.4660E-3,-28.00000E-3,
,,,2.4680E-3,-599.999964E-3,,,,,2.4680E-3,-28.00000E-3,
,,,2.4700E-3,-639.999986E-3,,,,,2.4700E-3,-30.00000E-3,
,,,2.4720E-3,-639.999986E-3,,,,,2.4720E-3,-32.00000E-3,
,,,2.4740E-3,-639.999986E-3,,,,,2.4740E-3,-32.00000E-3,
,,,2.4760E-3,-719.999969E-3,,,,,2.4760E-3,-36.00000E-3,
,,,2.4780E-3,-759.999990E-3,,,,,2.4780E-3,-38.00000E-3,
,,,2.4800E-3,-799.999952E-3,,,,,2.4800E-3,-38.00000E-3,
,,,2.4820E-3,-839.999974E-3,,,,,2.4820E-3,-40.00000E-3,
,,,2.4840E-3,-839.999974E-3,,,,,2.4840E-3,-42.00000E-3,
,,,2.4860E-3,-879.999995E-3,,,,,2.4860E-3,-42.00000E-3,
,,,2.4880E-3,-919.999957E-3,,,,,2.4880E-3,-44.00000E-3,
,,,2.4900E-3,-959.999979E-3,,,,,2.4900E-3,-56.000002E-3,
,,,2.4920E-3,-959.999979E-3,,,,,2.4920E-3,-50.00000E-3,
,,,2.4940E-3,-1.000,,,,,2.4940E-3,-50.00000E-3,
,,,2.4960E-3,-1.0400,,,,,2.4960E-3,-52.00000E-3,
,,,2.4980E-3,-1.0400,,,,,2.4980E-3,-52.00000E-3,
